customer_binary,user_binary,device,os,browser,weekday,hour,product_views_hour,cart_views_hour,purchase_views_hour,page_views_hour,product_views_journey,cart_views_journey,purchase_views_journey,page_views_journey
M1+3xXFmE0q6b+9HVdxQ1w==,3yylA7d/fUulcZTibw61TQ==,0.0,2.0,0.0,1,22,8,0,0,8,8,8,8,8
M1+3xXFmE0q6b+9HVdxQ1w==,3yylA7d/fUulcZTibw61TQ==,0.0,2.0,0.0,1,22,8,0,0,8,8,8,8,8
M1+3xXFmE0q6b+9HVdxQ1w==,3yylA7d/fUulcZTibw61TQ==,0.0,2.0,0.0,1,22,8,0,0,8,8,8,8,8
qR8YbQr2PUmE27VvgFzv3w==,Kkk8Bn4gv06oJVCM4LJ/ig==,0.0,5.0,7.0,1,22,1,0,0,1,1,1,1,1
M1+3xXFmE0q6b+9HVdxQ1w==,PST/7WclYkKVXgVrmKyUGQ==,0.0,1.0,0.0,1,22,6,0,0,6,6,6,6,6
M1+3xXFmE0q6b+9HVdxQ1w==,PST/7WclYkKVXgVrmKyUGQ==,0.0,1.0,0.0,1,22,6,0,0,6,6,6,6,6
M1+3xXFmE0q6b+9HVdxQ1w==,PST/7WclYkKVXgVrmKyUGQ==,0.0,1.0,0.0,1,22,6,0,0,6,6,6,6,6
M1+3xXFmE0q6b+9HVdxQ1w==,PST/7WclYkKVXgVrmKyUGQ==,0.0,1.0,0.0,1,22,6,0,0,6,6,6,6,6
M1+3xXFmE0q6b+9HVdxQ1w==,PST/7WclYkKVXgVrmKyUGQ==,0.0,1.0,0.0,1,22,6,0,0,6,6,6,6,6
M1+3xXFmE0q6b+9HVdxQ1w==,PST/7WclYkKVXgVrmKyUGQ==,0.0,1.0,0.0,1,22,6,0,0,6,6,6,6,6
kp2ev3khwEeVqZ7qW0pJug==,mPiNIz3YK06ftgOENsp5wA==,1.0,4.0,2.0,1,22,0,2,0,2,2,2,2,2
kp2ev3khwEeVqZ7qW0pJug==,mPiNIz3YK06ftgOENsp5wA==,1.0,4.0,2.0,1,22,0,2,0,2,2,2,2,2
N7oKcApHKU6HgVDQ9hOaMw==,VLtbZHJ670CLRVHhn9hzMA==,0.0,1.0,0.0,1,22,1,0,0,1,1,1,1,1
VBx8f+FnZUqmVAadfMLbjg==,hrFAnYbbtUK8fVc+zmL9rw==,11.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
giY70S63zEKSA+4fCiC2jQ==,wjirNo6ZZUGRr39XaU+DrA==,4.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
wpaU0jdh90qQONu144iIig==,MyMHdY+CSEWyeylYuhi+ZQ==,0.0,1.0,0.0,1,22,1,0,0,1,1,1,1,1
MWY5bBVHEEOWUfnTwFnnHQ==,qaFenG9a/0G8mC2qwcUicQ==,0.0,3.0,0.0,1,22,1,0,0,1,1,1,1,1
O0gXPxm1z0yo2WOV0o+Xkw==,vUFV+7/So0Su00mIcIMglw==,0.0,3.0,0.0,1,22,1,0,0,1,1,1,1,1
z6qHyTx3M0GmcKYDKB8Avg==,hPCk3pQPkEOy3YuIDWRmnA==,0.0,5.0,0.0,1,22,1,0,0,1,1,1,1,1
giY70S63zEKSA+4fCiC2jQ==,oRvJN1+OikaOnMxdJ1UeaQ==,0.0,2.0,0.0,1,22,1,0,0,1,1,1,1,1
Xy0PQBdQA0OHYlbOUGvbHQ==,yHhwr8wWtECkghyAGMeYsA==,0.0,2.0,0.0,1,22,2,0,0,2,2,2,2,2
Xy0PQBdQA0OHYlbOUGvbHQ==,yHhwr8wWtECkghyAGMeYsA==,0.0,2.0,0.0,1,22,2,0,0,2,2,2,2,2
MWY5bBVHEEOWUfnTwFnnHQ==,UmA3aFLJTUCgUdagFwmoGg==,20.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
giY70S63zEKSA+4fCiC2jQ==,eaMuYljkuU2KOufCk5LHuw==,11.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
8a3y6LMcqkeQFa7wZsDkdQ==,ZZWDXYwml0eenzMj9SeRew==,4.0,0.0,1.0,1,22,0,1,0,1,1,1,1,1
giY70S63zEKSA+4fCiC2jQ==,f5+TFLTDf0CnwRFuC6e7Jw==,0.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
Xh+kw/JYUEeQ+phkA+hngA==,yY79wAI4QUeMWMTqODM70w==,41.0,0.0,1.0,1,22,2,0,0,2,2,2,2,2
Xh+kw/JYUEeQ+phkA+hngA==,yY79wAI4QUeMWMTqODM70w==,41.0,0.0,1.0,1,22,2,0,0,2,2,2,2,2
O0gXPxm1z0yo2WOV0o+Xkw==,/LOnfGzIHEWYQp9CTIyZpg==,21.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
z6qHyTx3M0GmcKYDKB8Avg==,KnNiFIIS/0aR2ZCvla26kA==,8.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
gwlc4zxoJEivY9vtdKLc2A==,PjkhEkci8Eao44jWHoxlog==,0.0,5.0,0.0,1,22,1,0,0,1,1,1,1,1
Vfb5r+7yXk68byerajScsQ==,TnDMcsvvYUCUR0tv0HTTQQ==,0.0,1.0,0.0,1,22,2,0,0,2,2,2,2,2
Vfb5r+7yXk68byerajScsQ==,TnDMcsvvYUCUR0tv0HTTQQ==,0.0,1.0,0.0,1,22,2,0,0,2,2,2,2,2
gwlc4zxoJEivY9vtdKLc2A==,3+jNwFDOrk6F8z2qiw8baQ==,6.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
VCkXEQJxMEaCOzfgHgncSQ==,MDD/CIC0CEyaqrAfY6HPWQ==,0.0,2.0,0.0,1,22,3,0,0,3,3,3,3,3
VCkXEQJxMEaCOzfgHgncSQ==,MDD/CIC0CEyaqrAfY6HPWQ==,0.0,2.0,0.0,1,22,3,0,0,3,3,3,3,3
VCkXEQJxMEaCOzfgHgncSQ==,MDD/CIC0CEyaqrAfY6HPWQ==,0.0,2.0,0.0,1,22,3,0,0,3,3,3,3,3
ZtJ8139qUky3aIopjjo8Fw==,skay44iPD0SYYi7T4NfU9Q==,0.0,2.0,0.0,1,22,0,1,0,1,1,1,1,1
O0gXPxm1z0yo2WOV0o+Xkw==,y8twcOjBlki6MyOft4pTrQ==,7.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
MWY5bBVHEEOWUfnTwFnnHQ==,+uNjn705yUOOegRbj7Mxkw==,0.0,1.0,0.0,1,22,2,0,0,2,2,2,2,2
MWY5bBVHEEOWUfnTwFnnHQ==,+uNjn705yUOOegRbj7Mxkw==,0.0,1.0,0.0,1,22,2,0,0,2,2,2,2,2
lKoFpuHAH06xje2KqaS8Fw==,24NGGTLLAE+yhSXU3mZciA==,10.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
VBx8f+FnZUqmVAadfMLbjg==,C+GFyyI1/Uy9WQdHGpovXw==,22.0,0.0,1.0,1,22,2,0,0,2,2,2,2,2
VBx8f+FnZUqmVAadfMLbjg==,C+GFyyI1/Uy9WQdHGpovXw==,22.0,0.0,1.0,1,22,2,0,0,2,2,2,2,2
uhJ8dNACsEKUiAkCKhnAfw==,ExVeOJfNj0in7dZ1H2drdQ==,0.0,1.0,0.0,1,22,1,0,0,1,1,1,1,1
gwlc4zxoJEivY9vtdKLc2A==,vRbq4X4ch0mmaxmSVAg3rA==,19.0,0.0,1.0,1,22,0,2,0,2,2,2,2,2
gwlc4zxoJEivY9vtdKLc2A==,vRbq4X4ch0mmaxmSVAg3rA==,19.0,0.0,1.0,1,22,0,2,0,2,2,2,2,2
O0gXPxm1z0yo2WOV0o+Xkw==,zkcf+Ly5KEqGVF+ZFKTIoQ==,0.0,2.0,0.0,1,22,1,0,0,1,1,1,1,1
lKoFpuHAH06xje2KqaS8Fw==,/FJWrw0j0UupGKyBKUVyWA==,0.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
MWY5bBVHEEOWUfnTwFnnHQ==,vkK1Izi1TEyxbjOedf2l1g==,0.0,1.0,0.0,1,22,1,0,0,1,1,1,1,1
Vfb5r+7yXk68byerajScsQ==,VPXpwUhRuEqau2MVQDpHSQ==,0.0,1.0,0.0,1,22,1,0,0,1,1,1,1,1
VBx8f+FnZUqmVAadfMLbjg==,z1YaNeDYd02qAO4yHcv1Fw==,2.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
z6qHyTx3M0GmcKYDKB8Avg==,AZc9+foCCECGs0Dp33jkwg==,8.0,0.0,1.0,1,22,4,0,0,4,4,4,4,4
z6qHyTx3M0GmcKYDKB8Avg==,AZc9+foCCECGs0Dp33jkwg==,8.0,0.0,1.0,1,22,4,0,0,4,4,4,4,4
z6qHyTx3M0GmcKYDKB8Avg==,AZc9+foCCECGs0Dp33jkwg==,8.0,0.0,1.0,1,22,4,0,0,4,4,4,4,4
z6qHyTx3M0GmcKYDKB8Avg==,AZc9+foCCECGs0Dp33jkwg==,8.0,0.0,1.0,1,22,4,0,0,4,4,4,4,4
8a3y6LMcqkeQFa7wZsDkdQ==,Wwdbok5pPUKyx3r006fTJA==,16.0,0.0,1.0,1,22,2,0,0,2,2,2,2,2
8a3y6LMcqkeQFa7wZsDkdQ==,Wwdbok5pPUKyx3r006fTJA==,16.0,0.0,1.0,1,22,2,0,0,2,2,2,2,2
z6qHyTx3M0GmcKYDKB8Avg==,HJiXq1SY30CDPw/hrw/NjA==,17.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
qR8YbQr2PUmE27VvgFzv3w==,JtByB++okkWg5tFgjgh8iQ==,0.0,1.0,3.0,1,22,1,0,0,1,1,1,1,1
wpaU0jdh90qQONu144iIig==,egU/hXaCJkKGQR6d3y67sg==,0.0,2.0,0.0,1,22,1,0,0,1,1,1,1,1
Vfb5r+7yXk68byerajScsQ==,K/uD6i3/dkWmqEPM/NbMIQ==,0.0,1.0,0.0,1,22,1,0,0,1,1,1,1,1
MWY5bBVHEEOWUfnTwFnnHQ==,URZwq6es0UW53t2jvJhBKA==,8.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
s3OZK7PnfEGie/lXN939ww==,hiCh4YCFoEiDKrzKNy5gBQ==,6.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
MLsOyp/SC0CgwsXbIzS8/g==,Tmi1E3Sby0amPpueXVl8/A==,57.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
MWY5bBVHEEOWUfnTwFnnHQ==,Ux+PEw9T10KpIEjPlChsFw==,0.0,1.0,0.0,1,22,1,0,0,1,1,1,1,1
0aWCYuNUNESDp2JgJnQ66w==,b0fNRjIjekSQLHA7pMCM0w==,0.0,3.0,0.0,1,22,1,0,0,1,1,1,1,1
kp2ev3khwEeVqZ7qW0pJug==,n7LnYG6/I0OAeWn6jX9a3Q==,80.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
giY70S63zEKSA+4fCiC2jQ==,Nt6FfvyoJkGYlFbe13Mc7Q==,0.0,0.0,1.0,1,22,2,0,0,2,2,2,2,2
giY70S63zEKSA+4fCiC2jQ==,Nt6FfvyoJkGYlFbe13Mc7Q==,0.0,0.0,1.0,1,22,2,0,0,2,2,2,2,2
VBx8f+FnZUqmVAadfMLbjg==,XVV2XWpdDUS5rnDYJLdI4g==,0.0,1.0,0.0,1,22,1,0,0,1,1,1,1,1
gwlc4zxoJEivY9vtdKLc2A==,ZURCE9OZykid+38i/Nu0Ew==,29.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
giY70S63zEKSA+4fCiC2jQ==,05Z9ebFQc0WZwvcSlw0vRw==,0.0,1.0,0.0,1,22,2,0,0,2,2,2,2,2
giY70S63zEKSA+4fCiC2jQ==,05Z9ebFQc0WZwvcSlw0vRw==,0.0,1.0,0.0,1,22,2,0,0,2,2,2,2,2
Fr9oWfIRPk6Tn0F12240tw==,9hbRDjSeJky2CsB99BbTlw==,0.0,3.0,0.0,1,22,1,0,0,1,1,1,1,1
00eVKE2/0U6GyaSwxxBq2A==,Hto3/x3MWUK2lXU2hTVmXQ==,30.0,0.0,1.0,1,22,3,0,0,3,3,3,3,3
00eVKE2/0U6GyaSwxxBq2A==,Hto3/x3MWUK2lXU2hTVmXQ==,30.0,0.0,1.0,1,22,3,0,0,3,3,3,3,3
00eVKE2/0U6GyaSwxxBq2A==,Hto3/x3MWUK2lXU2hTVmXQ==,30.0,0.0,1.0,1,22,3,0,0,3,3,3,3,3
CfTD2DR1KkKRZwZPIYKnKA==,T0rcgRpKokuk2eOeICzZNA==,9.0,0.0,1.0,1,22,5,0,0,5,5,5,5,5
CfTD2DR1KkKRZwZPIYKnKA==,T0rcgRpKokuk2eOeICzZNA==,9.0,0.0,1.0,1,22,5,0,0,5,5,5,5,5
CfTD2DR1KkKRZwZPIYKnKA==,T0rcgRpKokuk2eOeICzZNA==,9.0,0.0,1.0,1,22,5,0,0,5,5,5,5,5
CfTD2DR1KkKRZwZPIYKnKA==,T0rcgRpKokuk2eOeICzZNA==,9.0,0.0,1.0,1,22,5,0,0,5,5,5,5,5
CfTD2DR1KkKRZwZPIYKnKA==,T0rcgRpKokuk2eOeICzZNA==,9.0,0.0,1.0,1,22,5,0,0,5,5,5,5,5
giY70S63zEKSA+4fCiC2jQ==,bAj6K2uZQUy8y4UZ7aQGqw==,2.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
isw9x3gmOku+edNqJ3vyaQ==,ozFXw6F/zkiBER5EqQUlPw==,0.0,3.0,0.0,1,22,1,0,0,1,1,1,1,1
kp2ev3khwEeVqZ7qW0pJug==,zkJiWuLr/kyI/S/oU1aPPA==,0.0,1.0,0.0,1,22,1,0,0,1,1,1,1,1
MWY5bBVHEEOWUfnTwFnnHQ==,1e8ez8iruUCiMQ+BeJrUtw==,0.0,1.0,0.0,1,22,1,0,0,1,1,1,1,1
MWY5bBVHEEOWUfnTwFnnHQ==,5nu5cb4RgU+Du27VnAk8Nw==,0.0,1.0,0.0,1,22,1,0,0,1,1,1,1,1
z6qHyTx3M0GmcKYDKB8Avg==,Nu3N9WP2rE+n36JMjEk7Og==,11.0,0.0,1.0,1,22,5,0,0,5,5,5,5,5
z6qHyTx3M0GmcKYDKB8Avg==,Nu3N9WP2rE+n36JMjEk7Og==,11.0,0.0,1.0,1,22,5,0,0,5,5,5,5,5
z6qHyTx3M0GmcKYDKB8Avg==,Nu3N9WP2rE+n36JMjEk7Og==,11.0,0.0,1.0,1,22,5,0,0,5,5,5,5,5
z6qHyTx3M0GmcKYDKB8Avg==,Nu3N9WP2rE+n36JMjEk7Og==,11.0,0.0,1.0,1,22,5,0,0,5,5,5,5,5
z6qHyTx3M0GmcKYDKB8Avg==,Nu3N9WP2rE+n36JMjEk7Og==,11.0,0.0,1.0,1,22,5,0,0,5,5,5,5,5
qR8YbQr2PUmE27VvgFzv3w==,ZH0q9M6lgE6hcYGlQu1XiA==,26.0,4.0,2.0,1,22,1,0,0,1,1,1,1,1
8a3y6LMcqkeQFa7wZsDkdQ==,RYDkgodV102vKgg2PRII/Q==,6.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
giY70S63zEKSA+4fCiC2jQ==,b9j5Ry8DUU6rjrWdk5iC2g==,18.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
8a3y6LMcqkeQFa7wZsDkdQ==,nQJ3nxkawUaBn9ZCWR226g==,0.0,1.0,0.0,1,22,2,0,0,2,2,2,2,2
8a3y6LMcqkeQFa7wZsDkdQ==,nQJ3nxkawUaBn9ZCWR226g==,0.0,1.0,0.0,1,22,2,0,0,2,2,2,2,2
rXoDUbI3O0WQyR/5jwi2Bg==,/Dqs0xTsAEmq9yPv9hquVw==,0.0,1.0,0.0,1,22,1,0,0,1,1,1,1,1
MWY5bBVHEEOWUfnTwFnnHQ==,Gmpw9ncJRUCE7k5B0MTqAg==,0.0,1.0,0.0,1,22,3,0,0,3,3,3,3,3
MWY5bBVHEEOWUfnTwFnnHQ==,Gmpw9ncJRUCE7k5B0MTqAg==,0.0,1.0,0.0,1,22,3,0,0,3,3,3,3,3
MWY5bBVHEEOWUfnTwFnnHQ==,Gmpw9ncJRUCE7k5B0MTqAg==,0.0,1.0,0.0,1,22,3,0,0,3,3,3,3,3
kp2ev3khwEeVqZ7qW0pJug==,dv5jrESEnU2RPa/J9G4B3Q==,0.0,0.0,1.0,1,22,0,1,0,1,1,1,1,1
zjvQxx7L5Uyn1nFiiw9OYQ==,sZ915v5US0e+cmsAwNvEFQ==,2.0,0.0,1.0,1,22,2,0,0,2,2,2,2,2
zjvQxx7L5Uyn1nFiiw9OYQ==,sZ915v5US0e+cmsAwNvEFQ==,2.0,0.0,1.0,1,22,2,0,0,2,2,2,2,2
VBx8f+FnZUqmVAadfMLbjg==,KHRfZQ+1Uk6iVXsXXHXwUQ==,14.0,0.0,1.0,1,22,2,0,0,2,2,2,2,2
VBx8f+FnZUqmVAadfMLbjg==,KHRfZQ+1Uk6iVXsXXHXwUQ==,14.0,0.0,1.0,1,22,2,0,0,2,2,2,2,2
gwlc4zxoJEivY9vtdKLc2A==,wxUhU5ou5UuFUCg1l0BGWw==,10.0,0.0,1.0,1,22,0,1,0,1,1,1,1,1
kp2ev3khwEeVqZ7qW0pJug==,VVV7kTdrSkyY5RC4c5IFrQ==,0.0,1.0,0.0,1,22,2,0,0,2,2,2,2,2
kp2ev3khwEeVqZ7qW0pJug==,VVV7kTdrSkyY5RC4c5IFrQ==,0.0,1.0,0.0,1,22,2,0,0,2,2,2,2,2
bsKc1tAibEmZ+BwwISsw0Q==,qi8XvU3UAkuEK83b2/6E5g==,0.0,1.0,0.0,1,22,1,0,0,1,1,1,1,1
MWY5bBVHEEOWUfnTwFnnHQ==,/14wXmdJVUeuzLy+7tebgA==,0.0,1.0,0.0,1,22,1,0,0,1,1,1,1,1
Vfb5r+7yXk68byerajScsQ==,K/QpKUVM802hU6HAIcGmLw==,0.0,2.0,0.0,1,22,1,0,0,1,1,1,1,1
kp2ev3khwEeVqZ7qW0pJug==,OytLCk69OE+trtd++3NuqQ==,1.0,4.0,5.0,1,22,1,1,0,2,2,2,2,2
kp2ev3khwEeVqZ7qW0pJug==,OytLCk69OE+trtd++3NuqQ==,1.0,4.0,5.0,1,22,1,1,0,2,2,2,2,2
MWY5bBVHEEOWUfnTwFnnHQ==,nSk0qZRo5EGNTNojSThWlQ==,0.0,1.0,0.0,1,22,2,0,0,2,2,2,2,2
MWY5bBVHEEOWUfnTwFnnHQ==,nSk0qZRo5EGNTNojSThWlQ==,0.0,1.0,0.0,1,22,2,0,0,2,2,2,2,2
MWY5bBVHEEOWUfnTwFnnHQ==,O8yuZgtbo0+ei+Prc4c67A==,0.0,2.0,0.0,1,22,0,1,0,1,1,1,1,1
Fr9oWfIRPk6Tn0F12240tw==,YXpPfL0QoEyNggskoo33cQ==,56.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
bsKc1tAibEmZ+BwwISsw0Q==,nI2AMafWYUaU3pTdoegryg==,2.0,0.0,1.0,1,22,0,1,0,1,1,1,1,1
MWY5bBVHEEOWUfnTwFnnHQ==,ZVr5zSTDkkKY/z9s4Phy9w==,1.0,4.0,2.0,1,22,1,0,0,1,1,1,1,1
O0gXPxm1z0yo2WOV0o+Xkw==,jQC6fmYu4UG1rxRbmgTlkw==,7.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
MWY5bBVHEEOWUfnTwFnnHQ==,p3Zgjh5IVkaISy+tzVbD1w==,0.0,1.0,0.0,1,22,1,0,0,1,1,1,1,1
MWY5bBVHEEOWUfnTwFnnHQ==,66rj0uxdbkewD6m/G7U65A==,0.0,1.0,0.0,1,22,1,0,0,1,1,1,1,1
bsKc1tAibEmZ+BwwISsw0Q==,bIbtJ6hN6UGidLDygcWbIA==,0.0,1.0,0.0,1,22,1,0,0,1,1,1,1,1
z6qHyTx3M0GmcKYDKB8Avg==,qDefAzsmlkOy0Sah+Uin4g==,8.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
giY70S63zEKSA+4fCiC2jQ==,2IBc/NDXgECzUenak6znpQ==,6.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
O0gXPxm1z0yo2WOV0o+Xkw==,6zOc+GHnWkO8+c5FInG0EA==,3.0,0.0,1.0,1,22,4,0,0,4,4,4,4,4
O0gXPxm1z0yo2WOV0o+Xkw==,6zOc+GHnWkO8+c5FInG0EA==,3.0,0.0,1.0,1,22,4,0,0,4,4,4,4,4
O0gXPxm1z0yo2WOV0o+Xkw==,6zOc+GHnWkO8+c5FInG0EA==,3.0,0.0,1.0,1,22,4,0,0,4,4,4,4,4
O0gXPxm1z0yo2WOV0o+Xkw==,6zOc+GHnWkO8+c5FInG0EA==,3.0,0.0,1.0,1,22,4,0,0,4,4,4,4,4
MWY5bBVHEEOWUfnTwFnnHQ==,n4PckE/MgkmvOAivGv5lig==,10.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
z6qHyTx3M0GmcKYDKB8Avg==,LsWETvSBo0SEe2E+zvMiUg==,15.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
O0gXPxm1z0yo2WOV0o+Xkw==,/ubvafbvKU+g8Ax7d5ND+A==,14.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
bsKc1tAibEmZ+BwwISsw0Q==,mYrTZOT8jEaa9Fb5Ge+HjQ==,25.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
kp2ev3khwEeVqZ7qW0pJug==,0yWcAxvJp0iThS8Hxi5ABg==,7.0,0.0,1.0,1,22,18,0,1,19,19,19,19,19
kp2ev3khwEeVqZ7qW0pJug==,0yWcAxvJp0iThS8Hxi5ABg==,7.0,0.0,1.0,1,22,18,0,1,19,19,19,19,19
kp2ev3khwEeVqZ7qW0pJug==,0yWcAxvJp0iThS8Hxi5ABg==,7.0,0.0,1.0,1,22,18,0,1,19,19,19,19,19
kp2ev3khwEeVqZ7qW0pJug==,0yWcAxvJp0iThS8Hxi5ABg==,7.0,0.0,1.0,1,22,18,0,1,19,19,19,19,19
kp2ev3khwEeVqZ7qW0pJug==,0yWcAxvJp0iThS8Hxi5ABg==,7.0,0.0,1.0,1,22,18,0,1,19,19,19,19,19
kp2ev3khwEeVqZ7qW0pJug==,0yWcAxvJp0iThS8Hxi5ABg==,7.0,0.0,1.0,1,22,18,0,1,19,19,19,19,19
kp2ev3khwEeVqZ7qW0pJug==,0yWcAxvJp0iThS8Hxi5ABg==,7.0,0.0,1.0,1,22,18,0,1,19,19,19,19,19
kp2ev3khwEeVqZ7qW0pJug==,0yWcAxvJp0iThS8Hxi5ABg==,7.0,0.0,1.0,1,22,18,0,1,19,19,19,19,19
kp2ev3khwEeVqZ7qW0pJug==,0yWcAxvJp0iThS8Hxi5ABg==,7.0,0.0,1.0,1,22,18,0,1,19,19,19,19,19
kp2ev3khwEeVqZ7qW0pJug==,0yWcAxvJp0iThS8Hxi5ABg==,7.0,0.0,1.0,1,22,18,0,1,19,19,19,19,19
kp2ev3khwEeVqZ7qW0pJug==,0yWcAxvJp0iThS8Hxi5ABg==,7.0,0.0,1.0,1,22,18,0,1,19,19,19,19,19
kp2ev3khwEeVqZ7qW0pJug==,0yWcAxvJp0iThS8Hxi5ABg==,7.0,0.0,1.0,1,22,18,0,1,19,19,19,19,19
kp2ev3khwEeVqZ7qW0pJug==,0yWcAxvJp0iThS8Hxi5ABg==,7.0,0.0,1.0,1,22,18,0,1,19,19,19,19,19
kp2ev3khwEeVqZ7qW0pJug==,0yWcAxvJp0iThS8Hxi5ABg==,7.0,0.0,1.0,1,22,18,0,1,19,19,19,19,19
kp2ev3khwEeVqZ7qW0pJug==,0yWcAxvJp0iThS8Hxi5ABg==,7.0,0.0,1.0,1,22,18,0,1,19,19,19,19,19
kp2ev3khwEeVqZ7qW0pJug==,0yWcAxvJp0iThS8Hxi5ABg==,7.0,0.0,1.0,1,22,18,0,1,19,19,19,19,19
kp2ev3khwEeVqZ7qW0pJug==,0yWcAxvJp0iThS8Hxi5ABg==,7.0,0.0,1.0,1,22,18,0,1,19,19,19,19,19
kp2ev3khwEeVqZ7qW0pJug==,0yWcAxvJp0iThS8Hxi5ABg==,7.0,0.0,1.0,1,22,18,0,1,19,19,19,19,19
kp2ev3khwEeVqZ7qW0pJug==,0yWcAxvJp0iThS8Hxi5ABg==,7.0,0.0,1.0,1,22,18,0,1,19,19,19,19,19
Vfb5r+7yXk68byerajScsQ==,TE/30qbRt0iBM4GA1VYH3g==,0.0,2.0,0.0,1,22,1,1,0,2,2,2,2,2
Vfb5r+7yXk68byerajScsQ==,TE/30qbRt0iBM4GA1VYH3g==,0.0,2.0,0.0,1,22,1,1,0,2,2,2,2,2
giY70S63zEKSA+4fCiC2jQ==,8BusGBH96kOXkYrUc5M1Mg==,0.0,1.0,0.0,1,22,1,0,0,1,1,1,1,1
3a1+o8O8UUuye6u4ZjcoaQ==,4vtHiLwHQkmlfdn+aPHESA==,8.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
bsKc1tAibEmZ+BwwISsw0Q==,ZHR9lf1Zf0+seTm6M+rZtA==,51.0,0.0,0.0,1,22,1,0,0,1,1,1,1,1
/lXmoib9WUC0VIX/U0YXsw==,iuJjZyy/SUWHi6dHJnWC7g==,0.0,5.0,0.0,1,22,3,0,0,3,3,3,3,3
/lXmoib9WUC0VIX/U0YXsw==,iuJjZyy/SUWHi6dHJnWC7g==,0.0,5.0,0.0,1,22,3,0,0,3,3,3,3,3
/lXmoib9WUC0VIX/U0YXsw==,iuJjZyy/SUWHi6dHJnWC7g==,0.0,5.0,0.0,1,22,3,0,0,3,3,3,3,3
MWY5bBVHEEOWUfnTwFnnHQ==,jd5BHdz390SS8N9uXKNr8w==,0.0,1.0,0.0,1,22,2,0,0,2,2,2,2,2
MWY5bBVHEEOWUfnTwFnnHQ==,jd5BHdz390SS8N9uXKNr8w==,0.0,1.0,0.0,1,22,2,0,0,2,2,2,2,2
Vfb5r+7yXk68byerajScsQ==,1MwkEf8bG0Sh6Ns1A+DjqQ==,69.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
O0gXPxm1z0yo2WOV0o+Xkw==,AqyI83mvYEeEyqZQ+bEuzA==,0.0,1.0,0.0,1,22,1,0,0,1,1,1,1,1
M1+3xXFmE0q6b+9HVdxQ1w==,EG21y6AnJ0qvA47Uw7MOkw==,0.0,2.0,0.0,1,22,1,1,0,2,2,2,2,2
