customer_binary,user_binary,device,os,browser,weekday,hour,product_views_hour,cart_views_hour,purchase_views_hour,page_views_hour,product_views_journey,cart_views_journey,purchase_views_journey,page_views_journey
qR8YbQr2PUmE27VvgFzv3w==,i0ey1mI+/UyJFFahDP/nMg==,1.0,4.0,2.0,1,22,4,1,0,5,5,5,5,5
qR8YbQr2PUmE27VvgFzv3w==,i0ey1mI+/UyJFFahDP/nMg==,1.0,4.0,2.0,1,22,4,1,0,5,5,5,5,5
qR8YbQr2PUmE27VvgFzv3w==,i0ey1mI+/UyJFFahDP/nMg==,1.0,4.0,2.0,1,22,4,1,0,5,5,5,5,5
qR8YbQr2PUmE27VvgFzv3w==,i0ey1mI+/UyJFFahDP/nMg==,1.0,4.0,2.0,1,22,4,1,0,5,5,5,5,5
qR8YbQr2PUmE27VvgFzv3w==,i0ey1mI+/UyJFFahDP/nMg==,1.0,4.0,2.0,1,22,4,1,0,5,5,5,5,5
3uO/4h+nuUmsm7uDytwCxA==,1JUICZSnXE6z2sGFZZj72g==,0.0,1.0,6.0,1,22,2,0,0,2,2,2,2,2
3uO/4h+nuUmsm7uDytwCxA==,1JUICZSnXE6z2sGFZZj72g==,0.0,1.0,6.0,1,22,2,0,0,2,2,2,2,2
EuJyH2/HWkyW9HsQY3jCKw==,PCFa9i54t0OQoLhIbYQw8g==,5.0,0.0,1.0,1,22,4,0,0,4,4,4,4,4
EuJyH2/HWkyW9HsQY3jCKw==,PCFa9i54t0OQoLhIbYQw8g==,5.0,0.0,1.0,1,22,4,0,0,4,4,4,4,4
EuJyH2/HWkyW9HsQY3jCKw==,PCFa9i54t0OQoLhIbYQw8g==,5.0,0.0,1.0,1,22,4,0,0,4,4,4,4,4
EuJyH2/HWkyW9HsQY3jCKw==,PCFa9i54t0OQoLhIbYQw8g==,5.0,0.0,1.0,1,22,4,0,0,4,4,4,4,4
z6qHyTx3M0GmcKYDKB8Avg==,kcctYzcIVEieU56+Yr26fg==,4.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
Vfb5r+7yXk68byerajScsQ==,T5vxS1HocEWeo2Nvu75h5Q==,64.0,0.0,0.0,1,22,1,0,0,1,1,1,1,1
giY70S63zEKSA+4fCiC2jQ==,bsNQclJwa0Gmpy2TaRGs5Q==,0.0,1.0,0.0,1,22,1,0,0,1,1,1,1,1
O0gXPxm1z0yo2WOV0o+Xkw==,WeWN7v7nuESwnFKiH3fmhg==,5.0,0.0,1.0,1,22,2,1,0,3,3,3,3,3
O0gXPxm1z0yo2WOV0o+Xkw==,WeWN7v7nuESwnFKiH3fmhg==,5.0,0.0,1.0,1,22,2,1,0,3,3,3,3,3
O0gXPxm1z0yo2WOV0o+Xkw==,WeWN7v7nuESwnFKiH3fmhg==,5.0,0.0,1.0,1,22,2,1,0,3,3,3,3,3
O0gXPxm1z0yo2WOV0o+Xkw==,Xhgoky0vEEGx9Utqsmh+wA==,0.0,2.0,0.0,1,22,2,0,0,2,2,2,2,2
O0gXPxm1z0yo2WOV0o+Xkw==,Xhgoky0vEEGx9Utqsmh+wA==,0.0,2.0,0.0,1,22,2,0,0,2,2,2,2,2
Xh+kw/JYUEeQ+phkA+hngA==,jF0vYmFKoEKM9YA6DlyIxg==,0.0,2.0,0.0,1,22,1,1,0,2,2,2,2,2
Xh+kw/JYUEeQ+phkA+hngA==,jF0vYmFKoEKM9YA6DlyIxg==,0.0,2.0,0.0,1,22,1,1,0,2,2,2,2,2
MWY5bBVHEEOWUfnTwFnnHQ==,/ynYG5XEZEiFHUEwKITi7g==,0.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
MWY5bBVHEEOWUfnTwFnnHQ==,qbiIWwIo2USF0lpy6OzcHw==,0.0,1.0,0.0,1,22,1,0,0,1,1,1,1,1
bsKc1tAibEmZ+BwwISsw0Q==,3xtc1VHy20mQqohu6xy3Hg==,0.0,1.0,0.0,1,22,1,0,0,1,1,1,1,1
giY70S63zEKSA+4fCiC2jQ==,X76acNI+iEiJYv1MOHdOVQ==,0.0,3.0,0.0,1,22,1,0,0,1,1,1,1,1
3a1+o8O8UUuye6u4ZjcoaQ==,7DJumYup+Eizz6k9s/Hlrw==,4.0,0.0,1.0,1,22,2,0,0,2,2,2,2,2
3a1+o8O8UUuye6u4ZjcoaQ==,7DJumYup+Eizz6k9s/Hlrw==,4.0,0.0,1.0,1,22,2,0,0,2,2,2,2,2
MWY5bBVHEEOWUfnTwFnnHQ==,8ykJuTc+RkCgMzJpKxPYew==,0.0,0.0,1.0,1,22,2,0,0,2,2,2,2,2
MWY5bBVHEEOWUfnTwFnnHQ==,8ykJuTc+RkCgMzJpKxPYew==,0.0,0.0,1.0,1,22,2,0,0,2,2,2,2,2
MbuYnXh5UkKpHG+8JP2aLg==,FuycZ237JUyacFxOrs83Rg==,0.0,1.0,0.0,1,22,1,0,0,1,1,1,1,1
Vfb5r+7yXk68byerajScsQ==,GscMhEY3skS3ko6YwmVN7g==,0.0,2.0,0.0,1,22,1,0,0,1,1,1,1,1
3a1+o8O8UUuye6u4ZjcoaQ==,WD3c3YrMrkabzsloig+W1A==,24.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
bsKc1tAibEmZ+BwwISsw0Q==,lwjhsgBQy0ynLoWL/W1cAQ==,0.0,2.0,0.0,1,22,1,0,0,1,1,1,1,1
CfTD2DR1KkKRZwZPIYKnKA==,qqjgX+6wqEm2EOwt8OSgSg==,0.0,2.0,0.0,1,22,20,0,0,20,20,20,20,20
CfTD2DR1KkKRZwZPIYKnKA==,qqjgX+6wqEm2EOwt8OSgSg==,0.0,2.0,0.0,1,22,20,0,0,20,20,20,20,20
CfTD2DR1KkKRZwZPIYKnKA==,qqjgX+6wqEm2EOwt8OSgSg==,0.0,2.0,0.0,1,22,20,0,0,20,20,20,20,20
CfTD2DR1KkKRZwZPIYKnKA==,qqjgX+6wqEm2EOwt8OSgSg==,0.0,2.0,0.0,1,22,20,0,0,20,20,20,20,20
CfTD2DR1KkKRZwZPIYKnKA==,qqjgX+6wqEm2EOwt8OSgSg==,0.0,2.0,0.0,1,22,20,0,0,20,20,20,20,20
CfTD2DR1KkKRZwZPIYKnKA==,qqjgX+6wqEm2EOwt8OSgSg==,0.0,2.0,0.0,1,22,20,0,0,20,20,20,20,20
CfTD2DR1KkKRZwZPIYKnKA==,qqjgX+6wqEm2EOwt8OSgSg==,0.0,2.0,0.0,1,22,20,0,0,20,20,20,20,20
CfTD2DR1KkKRZwZPIYKnKA==,qqjgX+6wqEm2EOwt8OSgSg==,0.0,2.0,0.0,1,22,20,0,0,20,20,20,20,20
CfTD2DR1KkKRZwZPIYKnKA==,qqjgX+6wqEm2EOwt8OSgSg==,0.0,2.0,0.0,1,22,20,0,0,20,20,20,20,20
CfTD2DR1KkKRZwZPIYKnKA==,qqjgX+6wqEm2EOwt8OSgSg==,0.0,2.0,0.0,1,22,20,0,0,20,20,20,20,20
CfTD2DR1KkKRZwZPIYKnKA==,qqjgX+6wqEm2EOwt8OSgSg==,0.0,2.0,0.0,1,22,20,0,0,20,20,20,20,20
CfTD2DR1KkKRZwZPIYKnKA==,qqjgX+6wqEm2EOwt8OSgSg==,0.0,2.0,0.0,1,22,20,0,0,20,20,20,20,20
CfTD2DR1KkKRZwZPIYKnKA==,qqjgX+6wqEm2EOwt8OSgSg==,0.0,2.0,0.0,1,22,20,0,0,20,20,20,20,20
CfTD2DR1KkKRZwZPIYKnKA==,qqjgX+6wqEm2EOwt8OSgSg==,0.0,2.0,0.0,1,22,20,0,0,20,20,20,20,20
CfTD2DR1KkKRZwZPIYKnKA==,qqjgX+6wqEm2EOwt8OSgSg==,0.0,2.0,0.0,1,22,20,0,0,20,20,20,20,20
CfTD2DR1KkKRZwZPIYKnKA==,qqjgX+6wqEm2EOwt8OSgSg==,0.0,2.0,0.0,1,22,20,0,0,20,20,20,20,20
CfTD2DR1KkKRZwZPIYKnKA==,qqjgX+6wqEm2EOwt8OSgSg==,0.0,2.0,0.0,1,22,20,0,0,20,20,20,20,20
CfTD2DR1KkKRZwZPIYKnKA==,qqjgX+6wqEm2EOwt8OSgSg==,0.0,2.0,0.0,1,22,20,0,0,20,20,20,20,20
CfTD2DR1KkKRZwZPIYKnKA==,qqjgX+6wqEm2EOwt8OSgSg==,0.0,2.0,0.0,1,22,20,0,0,20,20,20,20,20
CfTD2DR1KkKRZwZPIYKnKA==,qqjgX+6wqEm2EOwt8OSgSg==,0.0,2.0,0.0,1,22,20,0,0,20,20,20,20,20
VBx8f+FnZUqmVAadfMLbjg==,ymgzS2QegkSzPyP1c7asGw==,0.0,1.0,0.0,1,22,0,1,0,1,1,1,1,1
giY70S63zEKSA+4fCiC2jQ==,DfC0eiEOf02Gb4SaPUEklQ==,0.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
gwlc4zxoJEivY9vtdKLc2A==,VGnyDRd1uU2lKQPKdkDuQg==,52.0,0.0,1.0,1,22,0,1,0,1,1,1,1,1
MWY5bBVHEEOWUfnTwFnnHQ==,XnsC8nrUVU+mc9HiFILcWA==,0.0,7.0,0.0,1,22,1,0,0,1,1,1,1,1
M1+3xXFmE0q6b+9HVdxQ1w==,fc5h511arkKlERvLOda9LQ==,0.0,2.0,0.0,1,22,2,0,0,2,2,2,2,2
M1+3xXFmE0q6b+9HVdxQ1w==,fc5h511arkKlERvLOda9LQ==,0.0,2.0,0.0,1,22,2,0,0,2,2,2,2,2
3a1+o8O8UUuye6u4ZjcoaQ==,y4sVsDLZzESvm9NN8cx3hA==,4.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
c689Vmfb3EGqG5j73gg3yQ==,AlEoQr27nUuOKa72h4gDog==,13.0,0.0,1.0,1,22,4,0,0,4,4,4,4,4
c689Vmfb3EGqG5j73gg3yQ==,AlEoQr27nUuOKa72h4gDog==,13.0,0.0,1.0,1,22,4,0,0,4,4,4,4,4
c689Vmfb3EGqG5j73gg3yQ==,AlEoQr27nUuOKa72h4gDog==,13.0,0.0,1.0,1,22,4,0,0,4,4,4,4,4
c689Vmfb3EGqG5j73gg3yQ==,AlEoQr27nUuOKa72h4gDog==,13.0,0.0,1.0,1,22,4,0,0,4,4,4,4,4
zZFsjPYflkyfD43Md3+9sg==,GxYdakAMjk+L2KqsHNNo1g==,0.0,2.0,0.0,1,22,2,0,0,2,2,2,2,2
zZFsjPYflkyfD43Md3+9sg==,GxYdakAMjk+L2KqsHNNo1g==,0.0,2.0,0.0,1,22,2,0,0,2,2,2,2,2
z6qHyTx3M0GmcKYDKB8Avg==,pJ1qjHHFyUaBajuKdWakbw==,33.0,0.0,1.0,1,22,3,0,0,3,3,3,3,3
z6qHyTx3M0GmcKYDKB8Avg==,pJ1qjHHFyUaBajuKdWakbw==,33.0,0.0,1.0,1,22,3,0,0,3,3,3,3,3
z6qHyTx3M0GmcKYDKB8Avg==,pJ1qjHHFyUaBajuKdWakbw==,33.0,0.0,1.0,1,22,3,0,0,3,3,3,3,3
VBx8f+FnZUqmVAadfMLbjg==,BiwuaH3KU0qgTqSETK4WZw==,0.0,3.0,0.0,1,22,1,0,0,1,1,1,1,1
O0gXPxm1z0yo2WOV0o+Xkw==,CGwQx8F1CE6s4loKKf16FA==,0.0,3.0,0.0,1,22,2,0,0,2,2,2,2,2
O0gXPxm1z0yo2WOV0o+Xkw==,CGwQx8F1CE6s4loKKf16FA==,0.0,3.0,0.0,1,22,2,0,0,2,2,2,2,2
MWY5bBVHEEOWUfnTwFnnHQ==,ClAkOixWe0KwxUD/r5ASCg==,32.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
O0gXPxm1z0yo2WOV0o+Xkw==,EvMZyh9aYkW6MGV8NSxtPw==,0.0,1.0,0.0,1,22,1,0,0,1,1,1,1,1
MWY5bBVHEEOWUfnTwFnnHQ==,J5Ch4XSlHki61JMvUMAQjQ==,0.0,3.0,0.0,1,22,3,0,0,3,3,3,3,3
MWY5bBVHEEOWUfnTwFnnHQ==,J5Ch4XSlHki61JMvUMAQjQ==,0.0,3.0,0.0,1,22,3,0,0,3,3,3,3,3
MWY5bBVHEEOWUfnTwFnnHQ==,J5Ch4XSlHki61JMvUMAQjQ==,0.0,3.0,0.0,1,22,3,0,0,3,3,3,3,3
O0gXPxm1z0yo2WOV0o+Xkw==,MY16p4uNeEuTfejSu9gEsA==,5.0,0.0,1.0,1,22,1,1,0,2,2,2,2,2
O0gXPxm1z0yo2WOV0o+Xkw==,MY16p4uNeEuTfejSu9gEsA==,5.0,0.0,1.0,1,22,1,1,0,2,2,2,2,2
O0gXPxm1z0yo2WOV0o+Xkw==,yDqcM1ZVvEq82W4M1UaV/Q==,4.0,0.0,1.0,1,22,0,1,0,1,1,1,1,1
giY70S63zEKSA+4fCiC2jQ==,LVy5+1arbEe9AV4xrp/40w==,2.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
mIIyZtMCUEmDvi0oNGvZGQ==,010zIN1B+kqqFXwHeMdQgA==,0.0,6.0,0.0,1,22,1,0,0,1,1,1,1,1
od0ZNuiUz0iWg7OxJZUcfQ==,7+2iMLzN3UqRF5EPfnc/+Q==,4.0,0.0,1.0,1,22,3,0,0,3,3,3,3,3
od0ZNuiUz0iWg7OxJZUcfQ==,7+2iMLzN3UqRF5EPfnc/+Q==,4.0,0.0,1.0,1,22,3,0,0,3,3,3,3,3
od0ZNuiUz0iWg7OxJZUcfQ==,7+2iMLzN3UqRF5EPfnc/+Q==,4.0,0.0,1.0,1,22,3,0,0,3,3,3,3,3
qR8YbQr2PUmE27VvgFzv3w==,EUzdmzf5/EaFOaXqkrGgHg==,0.0,0.0,1.0,1,22,2,0,0,2,2,2,2,2
qR8YbQr2PUmE27VvgFzv3w==,EUzdmzf5/EaFOaXqkrGgHg==,0.0,0.0,1.0,1,22,2,0,0,2,2,2,2,2
M1+3xXFmE0q6b+9HVdxQ1w==,QY3Tp4Q98Eeyzur4sFLAig==,0.0,1.0,0.0,1,22,2,0,0,2,2,2,2,2
M1+3xXFmE0q6b+9HVdxQ1w==,QY3Tp4Q98Eeyzur4sFLAig==,0.0,1.0,0.0,1,22,2,0,0,2,2,2,2,2
kp2ev3khwEeVqZ7qW0pJug==,Z3qfJzE7EEegHV00AJ57zw==,23.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
MWY5bBVHEEOWUfnTwFnnHQ==,zTtJ4e4gtUCmH3jsx7/VDg==,0.0,1.0,0.0,1,22,1,0,0,1,1,1,1,1
VBx8f+FnZUqmVAadfMLbjg==,DA0fdeJAK0iETCJ53j8ayg==,50.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
zZFsjPYflkyfD43Md3+9sg==,XKW80sT2CkuZ7sY9vr974g==,0.0,1.0,0.0,1,22,1,0,0,1,1,1,1,1
r/mIF223BE6nHHwbe6928g==,yOZL7d224kiAnmw1SwNHAQ==,50.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
O0gXPxm1z0yo2WOV0o+Xkw==,C6QcXIH1yEOI2uNWEKZ1pg==,15.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
z6qHyTx3M0GmcKYDKB8Avg==,i02SuORnC0e6aYJIx2HLxw==,1.0,4.0,2.0,1,22,2,0,0,2,2,2,2,2
z6qHyTx3M0GmcKYDKB8Avg==,i02SuORnC0e6aYJIx2HLxw==,1.0,4.0,2.0,1,22,2,0,0,2,2,2,2,2
lKoFpuHAH06xje2KqaS8Fw==,YuTuGfBxS0G61U4sJrpl0w==,0.0,2.0,0.0,1,22,2,1,0,3,3,3,3,3
lKoFpuHAH06xje2KqaS8Fw==,YuTuGfBxS0G61U4sJrpl0w==,0.0,2.0,0.0,1,22,2,1,0,3,3,3,3,3
lKoFpuHAH06xje2KqaS8Fw==,YuTuGfBxS0G61U4sJrpl0w==,0.0,2.0,0.0,1,22,2,1,0,3,3,3,3,3
giY70S63zEKSA+4fCiC2jQ==,s3guvGB4d0igkNpkNddnUg==,5.0,0.0,1.0,1,22,2,0,0,2,2,2,2,2
giY70S63zEKSA+4fCiC2jQ==,s3guvGB4d0igkNpkNddnUg==,5.0,0.0,1.0,1,22,2,0,0,2,2,2,2,2
giY70S63zEKSA+4fCiC2jQ==,+54o4Ho0rkiQ10nVD132Jg==,0.0,1.0,4.0,1,22,1,0,0,1,1,1,1,1
bsKc1tAibEmZ+BwwISsw0Q==,Vje2/eTNkkeSdjsVK5CzJQ==,5.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
3a1+o8O8UUuye6u4ZjcoaQ==,31Hu3ZbPoUOuSQV7Up91EQ==,0.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
MWY5bBVHEEOWUfnTwFnnHQ==,FgI3QsLG10GmKYri7m0Bgg==,23.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
3a1+o8O8UUuye6u4ZjcoaQ==,ii/mPofkoUqsX7k1BXmDtg==,4.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
Vfb5r+7yXk68byerajScsQ==,xUBlgvD/pkGFe0vfzSAtXQ==,0.0,8.0,0.0,1,22,1,0,0,1,1,1,1,1
qR8YbQr2PUmE27VvgFzv3w==,ykzje3z9akucrDf8cnKxZA==,0.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
hCffFh60EkaWRcJBfxMRkQ==,M8dWEFKyF0aDbe9OW1FYKw==,0.0,5.0,0.0,1,22,6,0,0,6,6,6,6,6
hCffFh60EkaWRcJBfxMRkQ==,M8dWEFKyF0aDbe9OW1FYKw==,0.0,5.0,0.0,1,22,6,0,0,6,6,6,6,6
hCffFh60EkaWRcJBfxMRkQ==,M8dWEFKyF0aDbe9OW1FYKw==,0.0,5.0,0.0,1,22,6,0,0,6,6,6,6,6
hCffFh60EkaWRcJBfxMRkQ==,M8dWEFKyF0aDbe9OW1FYKw==,0.0,5.0,0.0,1,22,6,0,0,6,6,6,6,6
hCffFh60EkaWRcJBfxMRkQ==,M8dWEFKyF0aDbe9OW1FYKw==,0.0,5.0,0.0,1,22,6,0,0,6,6,6,6,6
hCffFh60EkaWRcJBfxMRkQ==,M8dWEFKyF0aDbe9OW1FYKw==,0.0,5.0,0.0,1,22,6,0,0,6,6,6,6,6
MWY5bBVHEEOWUfnTwFnnHQ==,TQ9X5W7hZEOQtSsFwUI5Fw==,0.0,1.0,0.0,1,22,1,0,0,1,1,1,1,1
MWY5bBVHEEOWUfnTwFnnHQ==,kxdrLbVZB02h2W6ud9rgNg==,0.0,1.0,0.0,1,22,2,0,0,2,2,2,2,2
MWY5bBVHEEOWUfnTwFnnHQ==,kxdrLbVZB02h2W6ud9rgNg==,0.0,1.0,0.0,1,22,2,0,0,2,2,2,2,2
qR8YbQr2PUmE27VvgFzv3w==,II/OVW6u10yyeWbO1k3TjQ==,0.0,2.0,0.0,1,22,1,0,0,1,1,1,1,1
lKoFpuHAH06xje2KqaS8Fw==,khaBMXj25Uyr7asVfp4TyA==,8.0,0.0,1.0,1,22,2,0,0,2,2,2,2,2
lKoFpuHAH06xje2KqaS8Fw==,khaBMXj25Uyr7asVfp4TyA==,8.0,0.0,1.0,1,22,2,0,0,2,2,2,2,2
giY70S63zEKSA+4fCiC2jQ==,68VxdtKCZkWGR1o3KUwBCw==,0.0,1.0,0.0,1,22,1,0,0,1,1,1,1,1
gwlc4zxoJEivY9vtdKLc2A==,a65v0T7IAUeOdDEo3YI2pw==,0.0,1.0,0.0,1,22,2,0,0,2,2,2,2,2
gwlc4zxoJEivY9vtdKLc2A==,a65v0T7IAUeOdDEo3YI2pw==,0.0,1.0,0.0,1,22,2,0,0,2,2,2,2,2
wpaU0jdh90qQONu144iIig==,eM8pVX1p+U+OIeVK4m/39g==,0.0,6.0,0.0,1,22,1,0,0,1,1,1,1,1
O0gXPxm1z0yo2WOV0o+Xkw==,msrSsG9U2k++17dY4bIqnw==,11.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
UiwLOUwWo0KFC3m/wD6frQ==,yzvFDzV9nE+h1Q0nUG+XvA==,5.0,0.0,1.0,1,22,0,1,0,1,1,1,1,1
VBx8f+FnZUqmVAadfMLbjg==,2slOqrOnL0m9KVRUAmdaaw==,15.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
giY70S63zEKSA+4fCiC2jQ==,A5TBTk7xHUWByANrLJL8kQ==,4.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
MWY5bBVHEEOWUfnTwFnnHQ==,3sOH7fadAE6q4yuUdEOUKw==,0.0,2.0,0.0,1,22,1,0,0,1,1,1,1,1
QR5GW3Wd3Em5ao6l52N3lg==,Dvd48AOvRkaff154c138vQ==,12.0,0.0,1.0,1,22,8,0,0,8,8,8,8,8
QR5GW3Wd3Em5ao6l52N3lg==,Dvd48AOvRkaff154c138vQ==,12.0,0.0,1.0,1,22,8,0,0,8,8,8,8,8
QR5GW3Wd3Em5ao6l52N3lg==,Dvd48AOvRkaff154c138vQ==,12.0,0.0,1.0,1,22,8,0,0,8,8,8,8,8
QR5GW3Wd3Em5ao6l52N3lg==,Dvd48AOvRkaff154c138vQ==,12.0,0.0,1.0,1,22,8,0,0,8,8,8,8,8
QR5GW3Wd3Em5ao6l52N3lg==,Dvd48AOvRkaff154c138vQ==,12.0,0.0,1.0,1,22,8,0,0,8,8,8,8,8
QR5GW3Wd3Em5ao6l52N3lg==,Dvd48AOvRkaff154c138vQ==,12.0,0.0,1.0,1,22,8,0,0,8,8,8,8,8
QR5GW3Wd3Em5ao6l52N3lg==,Dvd48AOvRkaff154c138vQ==,12.0,0.0,1.0,1,22,8,0,0,8,8,8,8,8
QR5GW3Wd3Em5ao6l52N3lg==,Dvd48AOvRkaff154c138vQ==,12.0,0.0,1.0,1,22,8,0,0,8,8,8,8,8
MWY5bBVHEEOWUfnTwFnnHQ==,O8TI3eSAyEux0te96fq4IQ==,0.0,2.0,3.0,1,22,1,0,0,1,1,1,1,1
ncPWbJeki0i25+QCacP4JQ==,O8zCuMIMaUKsxXRN9gXmJg==,0.0,3.0,0.0,1,22,1,0,0,1,1,1,1,1
EuJyH2/HWkyW9HsQY3jCKw==,YuX52Y5yRE+hOXjDFob7Gg==,5.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
giY70S63zEKSA+4fCiC2jQ==,SiQFGpNi+0Cc0RYdnHkoww==,8.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
kp2ev3khwEeVqZ7qW0pJug==,VBPU8D4aDkqYmebD1D99IA==,0.0,2.0,0.0,1,22,2,0,0,2,2,2,2,2
kp2ev3khwEeVqZ7qW0pJug==,VBPU8D4aDkqYmebD1D99IA==,0.0,2.0,0.0,1,22,2,0,0,2,2,2,2,2
hCffFh60EkaWRcJBfxMRkQ==,Wl9g+y2Ve0quNDLWtJdG4A==,6.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
ZGPn2hAg+E+bm+6pAK3e7g==,bUsmEB96HkqEi5u571FSgg==,0.0,1.0,0.0,1,22,3,0,0,3,3,3,3,3
ZGPn2hAg+E+bm+6pAK3e7g==,bUsmEB96HkqEi5u571FSgg==,0.0,1.0,0.0,1,22,3,0,0,3,3,3,3,3
ZGPn2hAg+E+bm+6pAK3e7g==,bUsmEB96HkqEi5u571FSgg==,0.0,1.0,0.0,1,22,3,0,0,3,3,3,3,3
bsKc1tAibEmZ+BwwISsw0Q==,pbcrlEj2uUqGbz0pJBKfSg==,14.0,0.0,1.0,1,22,2,0,0,2,2,2,2,2
bsKc1tAibEmZ+BwwISsw0Q==,pbcrlEj2uUqGbz0pJBKfSg==,14.0,0.0,1.0,1,22,2,0,0,2,2,2,2,2
giY70S63zEKSA+4fCiC2jQ==,784QVafbokOsLFvp+QRQoA==,0.0,1.0,0.0,1,22,2,0,0,2,2,2,2,2
giY70S63zEKSA+4fCiC2jQ==,784QVafbokOsLFvp+QRQoA==,0.0,1.0,0.0,1,22,2,0,0,2,2,2,2,2
hCffFh60EkaWRcJBfxMRkQ==,/CdshVu++EeJSYbIMopoIA==,2.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
giY70S63zEKSA+4fCiC2jQ==,47eXbj0Tbka22zHAjfO4Hg==,0.0,1.0,0.0,1,22,1,0,0,1,1,1,1,1
z6qHyTx3M0GmcKYDKB8Avg==,C1AmGX9fC06cneua+slMYA==,6.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
Xy0PQBdQA0OHYlbOUGvbHQ==,6BcmAVqoPEGWOg4kGIo1lg==,0.0,1.0,0.0,1,22,1,0,0,1,1,1,1,1
gwlc4zxoJEivY9vtdKLc2A==,LhNQ3ah7OUqDs0KXe3qFFA==,0.0,5.0,0.0,1,22,0,2,0,2,2,2,2,2
gwlc4zxoJEivY9vtdKLc2A==,LhNQ3ah7OUqDs0KXe3qFFA==,0.0,5.0,0.0,1,22,0,2,0,2,2,2,2,2
wpaU0jdh90qQONu144iIig==,2sjK6Tmd9U6hJ93PemYxdA==,0.0,1.0,0.0,1,22,1,0,0,1,1,1,1,1
giY70S63zEKSA+4fCiC2jQ==,7NDgl0EvYU6rRG2BOP44tw==,0.0,2.0,0.0,1,22,1,0,0,1,1,1,1,1
giY70S63zEKSA+4fCiC2jQ==,atSnGQKqTU+/xn2GLVXGyw==,0.0,1.0,0.0,1,22,1,0,0,1,1,1,1,1
giY70S63zEKSA+4fCiC2jQ==,DRKclX2Kl026UUqw9I6JcA==,74.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
giY70S63zEKSA+4fCiC2jQ==,HN8rkkCf5UunVE71MAKWLA==,46.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
zjvQxx7L5Uyn1nFiiw9OYQ==,TFHmman5LUWlsIkNG9HCgg==,5.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
VBx8f+FnZUqmVAadfMLbjg==,TNk5owGJwEq1HD25NVHhvg==,0.0,2.0,0.0,1,22,3,0,0,3,3,3,3,3
VBx8f+FnZUqmVAadfMLbjg==,TNk5owGJwEq1HD25NVHhvg==,0.0,2.0,0.0,1,22,3,0,0,3,3,3,3,3
VBx8f+FnZUqmVAadfMLbjg==,TNk5owGJwEq1HD25NVHhvg==,0.0,2.0,0.0,1,22,3,0,0,3,3,3,3,3
00eVKE2/0U6GyaSwxxBq2A==,YJE3nzWKBkGv14AlGfBc8Q==,11.0,0.0,1.0,1,22,0,1,0,1,1,1,1,1
MWY5bBVHEEOWUfnTwFnnHQ==,qXi6OSEwTUa4WJMY/VinnQ==,0.0,1.0,0.0,1,22,1,0,0,1,1,1,1,1
